位置X：-30.2,  位置Y：0.01221865,  位置Z：-19.66,  身体角度：-3.276394E-06,  头部角度：270.8016
位置X：-41.66358,  位置Y：1.045758E-05,  位置Z：-25.0753,  身体角度：346.9128,  头部角度：270.3039
位置X：-41.69033,  位置Y：0.01062959,  位置Z：-25.00674,  身体角度：346.5746,  头部角度：270.3071
位置X：-41.63044,  位置Y：1.069733E-05,  位置Z：-25.14996,  身体角度：346.5746,  头部角度：270.3115
位置X：-41.63054,  位置Y：1.169435E-05,  位置Z：-25.14954,  身体角度：346.5746,  头部角度：270.3177
位置X：-41.63047,  位置Y：1.100517E-05,  位置Z：-25.14983,  身体角度：346.5746,  头部角度：270.325
位置X：-41.65625,  位置Y：0.01042429,  位置Z：-25.0833,  身体角度：346.261,  头部角度：270.3334
位置X：-41.59705,  位置Y：1.247684E-05,  位置Z：-25.22501,  身体角度：346.261,  头部角度：270.3415
位置X：-41.59717,  位置Y：1.380257E-05,  位置Z：-25.22449,  身体角度：346.261,  头部角度：270.3517
位置X：-41.60615,  位置Y：0.01077792,  位置Z：-25.15686,  身体角度：346.3462,  头部角度：270.3642
位置X：-41.56461,  位置Y：8.539163E-06,  位置Z：-25.29805,  身体角度：346.3462,  头部角度：270.3738
位置X：-41.56479,  位置Y：9.860882E-06,  位置Z：-25.29733,  身体角度：346.3462,  头部角度：270.3877
位置X：-41.59394,  位置Y：0.0159587,  位置Z：-25.22546,  身体角度：345.9081,  头部角度：270.4243
位置X：-41.53196,  位置Y：0.007394708,  位置Z：-25.36771,  身体角度：345.9081,  头部角度：270.4366
位置X：-41.47816,  位置Y：4.613468E-05,  位置Z：-25.49263,  身体角度：345.9081,  头部角度：270.4502
位置X：-41.47801,  位置Y：4.025793E-05,  位置Z：-25.49324,  身体角度：345.9081,  头部角度：270.4631
位置X：-41.50832,  位置Y：0.01127052,  位置Z：-25.42706,  身体角度：345.4758,  头部角度：270.4764
位置X：-41.4487,  位置Y：2.229314E-05,  位置Z：-25.55888,  身体角度：345.4758,  头部角度：270.4926
位置X：-41.44871,  位置Y：2.255035E-05,  位置Z：-25.55882,  身体角度：345.4758,  头部角度：270.5082
位置X：-41.44862,  位置Y：2.108347E-05,  位置Z：-25.55916,  身体角度：345.4758,  头部角度：270.5249
位置X：-41.47005,  位置Y：0.01006615,  位置Z：-25.49216,  身体角度：345.4735,  头部角度：270.5367
位置X：-41.42174,  位置Y：1.002112E-05,  位置Z：-25.61989,  身体角度：345.4735,  头部角度：270.5511
位置X：-41.42205,  位置Y：1.274963E-05,  位置Z：-25.61871,  身体角度：345.4735,  头部角度：270.5682
位置X：-41.42192,  位置Y：1.158724E-05,  位置Z：-25.61921,  身体角度：345.4735,  头部角度：270.5848
位置X：-41.44794,  位置Y：0.0101476,  位置Z：-25.55437,  身体角度：345.3389,  头部角度：270.5991
位置X：-41.39546,  位置Y：3.137133E-05,  位置Z：-25.6749,  身体角度：345.3389,  头部角度：270.5941
位置X：-41.40948,  位置Y：0.00979805,  位置Z：-25.61931,  身体角度：345.3702,  头部角度：270.5928
位置X：-41.36615,  位置Y：4.167109E-06,  位置Z：-25.745,  身体角度：345.3702,  头部角度：270.5922
位置X：-41.36628,  位置Y：4.649754E-06,  位置Z：-25.74449,  身体角度：345.3702,  头部角度：270.5898
位置X：-41.3662,  位置Y：4.350939E-06,  位置Z：-25.7448,  身体角度：345.3702,  头部角度：270.5895
位置X：-41.39757,  位置Y：0.01004586,  位置Z：-25.68381,  身体角度：344.6951,  头部角度：270.5869
位置X：-41.33469,  位置Y：5.775861E-06,  位置Z：-25.81588,  身体角度：344.6951,  头部角度：270.5855
位置X：-41.33478,  位置Y：6.217943E-06,  位置Z：-25.81553,  身体角度：344.6951,  头部角度：270.5852
位置X：-41.33482,  位置Y：6.418437E-06,  位置Z：-25.81538,  身体角度：344.6951,  头部角度：270.5838
位置X：-41.3538,  位置Y：0.009818673,  位置Z：-25.75358,  身体角度：344.7245,  头部角度：270.5822
位置X：-41.30634,  位置Y：2.663002E-06,  位置Z：-25.87932,  身体角度：344.7245,  头部角度：270.5801
位置X：-41.30624,  位置Y：2.470891E-06,  位置Z：-25.87971,  身体角度：344.7245,  头部角度：270.5801
位置X：-41.30611,  位置Y：2.235892E-06,  位置Z：-25.88018,  身体角度：344.7245,  头部角度：270.5781
位置X：-41.33301,  位置Y：0.01024053,  位置Z：-25.81658,  身体角度：344.5174,  头部角度：270.5768
位置X：-41.27975,  位置Y：3.059981E-05,  位置Z：-25.93604,  身体角度：344.5174,  头部角度：270.573
位置X：-41.29474,  位置Y：0.009903103,  位置Z：-25.8812,  身体角度：344.5683,  头部角度：270.573
位置X：-41.25006,  位置Y：6.149151E-06,  位置Z：-26.00632,  身体角度：344.5683,  头部角度：270.5706
位置X：-41.25008,  位置Y：6.228053E-06,  位置Z：-26.00626,  身体角度：344.5683,  头部角度：270.5699
位置X：-41.25011,  位置Y：6.399966E-06,  位置Z：-26.00613,  身体角度：344.5683,  头部角度：270.5685
位置X：-41.27787,  位置Y：0.01045164,  位置Z：-25.94368,  身体角度：344.2329,  头部角度：270.5682
位置X：-41.22058,  位置Y：1.655115E-05,  位置Z：-26.07258,  身体角度：344.2329,  头部角度：270.5665
位置X：-41.22061,  位置Y：1.690864E-05,  位置Z：-26.07247,  身体角度：344.2329,  头部角度：270.5651
位置X：-41.22046,  位置Y：1.513719E-05,  位置Z：-26.073,  身体角度：344.2329,  头部角度：270.5644
位置X：-41.23773,  位置Y：0.009852201,  位置Z：-26.01121,  身体角度：344.2953,  头部角度：270.563
位置X：-41.1916,  位置Y：5.337242E-06,  位置Z：-26.13784,  身体角度：344.2953,  头部角度：270.5623
位置X：-41.19174,  位置Y：5.906679E-06,  位置Z：-26.13733,  身体角度：344.2953,  头部角度：270.5616
位置X：-41.22041,  位置Y：0.01028901,  位置Z：-26.07968,  身体角度：343.9113,  头部角度：270.5595
位置X：-41.16633,  位置Y：2.109714E-05,  位置Z：-26.1914,  身体角度：343.9113,  头部角度：270.5571
位置X：-41.16344,  位置Y：6.494505E-06,  位置Z：-26.2014,  身体角度：343.9113,  头部角度：270.5564
位置X：-41.16343,  位置Y：6.414799E-06,  位置Z：-26.20145,  身体角度：343.9113,  头部角度：270.5557
位置X：-41.18052,  位置Y：0.009721428,  位置Z：-26.1409,  身体角度：343.9451,  头部角度：270.5546
位置X：-41.134,  位置Y：-6.901552E-07,  位置Z：-26.26777,  身体角度：343.9451,  头部角度：270.5546
位置X：-41.13434,  位置Y：-8.878669E-07,  位置Z：-26.26659,  身体角度：343.9451,  头部角度：270.5543
位置X：-41.13419,  位置Y：-8.007236E-07,  位置Z：-26.26711,  身体角度：343.9451,  头部角度：270.5543
位置X：-41.16293,  位置Y：0.01015383,  位置Z：-26.20907,  身体角度：343.3763,  头部角度：270.5518
位置X：-41.10584,  位置Y：4.588985E-07,  位置Z：-26.3311,  身体角度：343.3763,  头部角度：270.5525
位置X：-41.10588,  位置Y：4.725059E-07,  位置Z：-26.33097,  身体角度：343.3763,  头部角度：270.5521
位置X：-41.10599,  位置Y：5.089273E-07,  位置Z：-26.3306,  身体角度：343.3763,  头部角度：270.5514
位置X：-41.12794,  位置Y：0.010057,  位置Z：-26.26938,  身体角度：343.3673,  头部角度：270.5507
位置X：-41.07621,  位置Y：4.482414E-06,  位置Z：-26.39782,  身体角度：343.3673,  头部角度：270.5511
位置X：-41.10218,  位置Y：0.01004156,  位置Z：-26.33727,  身体角度：343.3061,  头部角度：270.5504
位置X：-41.0469,  位置Y：8.49077E-07,  位置Z：-26.46084,  身体角度：343.3061,  头部角度：270.5507
位置X：-41.04514,  位置Y：4.810142E-07,  位置Z：-26.46672,  身体角度：343.3061,  头部角度：270.5504
位置X：-41.04423,  位置Y：2.913998E-07,  位置Z：-26.46974,  身体角度：343.3061,  头部角度：270.5504
位置X：-41.06409,  位置Y：0.009801954,  位置Z：-26.40757,  身体角度：343.3551,  头部角度：270.5504
位置X：-41.01769,  位置Y：3.261854E-06,  位置Z：-26.52924,  身体角度：343.3551,  头部角度：270.5504
位置X：-41.0176,  位置Y：3.08002E-06,  位置Z：-26.52954,  身体角度：343.3551,  头部角度：270.5518
位置X：-41.04532,  位置Y：0.009837598,  位置Z：-26.47024,  身体角度：343.0878,  头部角度：270.5518
位置X：-40.98595,  位置Y：-2.755475E-06,  位置Z：-26.59999,  身体角度：343.0878,  头部角度：270.5518
位置X：-40.98531,  位置Y：-2.00234E-06,  位置Z：-26.60209,  身体角度：343.0878,  头部角度：270.5521
位置X：-41.00284,  位置Y：0.009925574,  位置Z：-26.54158,  身体角度：343.1655,  头部角度：270.5536
位置X：-40.95202,  位置Y：-2.470145E-06,  位置Z：-26.67725,  身体角度：343.1655,  头部角度：270.5536
位置X：-40.95217,  位置Y：-2.721742E-06,  位置Z：-26.67677,  身体角度：343.1655,  头部角度：270.5543
位置X：-40.98307,  位置Y：0.01032698,  位置Z：-26.61641,  身体角度：342.8683,  头部角度：270.5564
位置X：-40.90776,  位置Y：8.272552E-06,  位置Z：-26.77418,  身体角度：342.8683,  头部角度：270.5585
位置X：-40.90485,  位置Y：2.560658E-06,  位置Z：-26.78362,  身体角度：342.8683,  头部角度：270.5599
位置X：-40.92578,  位置Y：0.009516537,  位置Z：-26.72354,  身体角度：342.9056,  头部角度：270.5613
位置X：-40.87659,  位置Y：-4.361011E-06,  位置Z：-26.8463,  身体角度：342.9056,  头部角度：270.5627
位置X：-40.87597,  位置Y：-3.134989E-06,  位置Z：-26.84831,  身体角度：342.9056,  头部角度：270.5623
位置X：-40.95611,  位置Y：0.009481221,  位置Z：-26.81341,  身体角度：342.9234,  头部角度：270.5654
位置X：-40.99054,  位置Y：-7.492856E-06,  位置Z：-26.90111,  身体角度：342.9234,  头部角度：270.5658
位置X：-41.03241,  位置Y：-6.590282E-06,  位置Z：-26.92373,  身体角度：342.9234,  头部角度：270.5658
位置X：-41.09772,  位置Y：0.01125583,  位置Z：-26.87424,  身体角度：342.9104,  头部角度：270.5654
位置X：-41.10719,  位置Y：1.924232E-05,  位置Z：-26.96531,  身体角度：342.9104,  头部角度：270.5651
位置X：-41.14228,  位置Y：1.724917E-05,  位置Z：-26.98655,  身体角度：342.9104,  头部角度：270.5651
位置X：-41.17356,  位置Y：1.552253E-05,  位置Z：-27.00613,  身体角度：342.9104,  头部角度：270.5651
位置X：-41.23261,  位置Y：0.01054415,  位置Z：-26.9493,  身体角度：342.7491,  头部角度：270.5644
位置X：-41.23486,  位置Y：1.20263E-05,  位置Z：-27.04543,  身体角度：342.7491,  头部角度：270.5641
位置X：-41.36919,  位置Y：0.01027337,  位置Z：-27.03071,  身体角度：342.0591,  头部角度：270.5623
位置X：-41.36142,  位置Y：4.48942E-06,  位置Z：-27.13439,  身体角度：342.0591,  头部角度：270.5613
位置X：-41.39246,  位置Y：4.926802E-06,  位置Z：-27.15755,  身体角度：342.0591,  头部角度：270.5602
位置X：-41.42312,  位置Y：4.948208E-06,  位置Z：-27.18168,  身体角度：342.0591,  头部角度：270.5574
位置X：-41.49253,  位置Y：0.01377729,  位置Z：-27.12936,  身体角度：340.4001,  头部角度：270.5564
位置X：-41.4818,  位置Y：3.749438E-05,  位置Z：-27.23028,  身体角度：340.4001,  头部角度：270.5546
位置X：-41.51845,  位置Y：4.775723E-05,  位置Z：-27.26049,  身体角度：340.4001,  头部角度：270.5529
位置X：-41.54842,  位置Y：4.056259E-05,  位置Z：-27.28861,  身体角度：340.4001,  头部角度：270.5511
位置X：-41.61636,  位置Y：0.01606426,  位置Z：-27.24136,  身体角度：338.5333,  头部角度：270.55
位置X：-41.60211,  位置Y：4.140638E-05,  位置Z：-27.33929,  身体角度：338.5333,  头部角度：270.5479
位置X：-41.63234,  位置Y：4.419017E-05,  位置Z：-27.36868,  身体角度：338.5333,  头部角度：270.5479
位置X：-41.65879,  位置Y：3.977895E-05,  位置Z：-27.39635,  身体角度：338.5333,  头部角度：270.5479
位置X：-41.72911,  位置Y：0.01010194,  位置Z：-27.35719,  身体角度：337.4918,  头部角度：270.5479
位置X：-41.82639,  位置Y：0.0120855,  位置Z：-27.44571,  身体角度：335.6494,  头部角度：270.5475
位置X：-41.80522,  位置Y：2.491547E-05,  位置Z：-27.55891,  身体角度：335.6494,  头部角度：270.5475
位置X：-41.85003,  位置Y：3.287042E-05,  位置Z：-27.61276,  身体角度：335.6494,  头部角度：270.4764
位置X：-41.92686,  位置Y：0.02406609,  位置Z：-27.57646,  身体角度：334.2878,  头部角度：270.4321
位置X：-41.87653,  位置Y：0.0001424067,  位置Z：-27.65191,  身体角度：334.2878,  头部角度：270.3887
位置X：-41.87698,  位置Y：0.0001656065,  位置Z：-27.65098,  身体角度：334.2878,  头部角度：270.3409
位置X：-41.87597,  位置Y：0.0001136759,  位置Z：-27.65307,  身体角度：334.2878,  头部角度：270.3177
位置X：-41.93458,  位置Y：0.02416086,  位置Z：-27.59155,  身体角度：331.7857,  头部角度：270.2968
位置X：-41.87652,  位置Y：0.0001652158,  位置Z：-27.65252,  身体角度：331.7857,  头部角度：270.2812
位置X：-41.87624,  位置Y：0.0001484269,  位置Z：-27.65304,  身体角度：331.7857,  头部角度：270.2762
位置X：-41.8759,  位置Y：0.0001282944,  位置Z：-27.65367,  身体角度：331.7857,  头部角度：270.2819
位置X：-41.9276,  位置Y：0.03034014,  位置Z：-27.59832,  身体角度：330.0216,  头部角度：270.2921
位置X：-41.9145,  位置Y：0.03354231,  位置Z：-27.59706,  身体角度：329.7356,  头部角度：270.3077
位置X：-41.88171,  位置Y：0.0006120016,  位置Z：-27.64404,  身体角度：329.7356,  头部角度：270.3976
位置X：-41.87613,  位置Y：0.0001821082,  位置Z：-27.65361,  身体角度：329.7356,  头部角度：270.4307
位置X：-41.87625,  位置Y：0.0001914325,  位置Z：-27.6534,  身体角度：329.7356,  头部角度：270.4673
位置X：-41.92373,  位置Y：0.03437477,  位置Z：-27.60115,  身体角度：329.558,  头部角度：270.5094
位置X：-41.87628,  位置Y：0.0002137729,  位置Z：-27.65338,  身体角度：329.558,  头部角度：270.5475
位置X：-41.87639,  位置Y：0.0002236678,  位置Z：-27.65318,  身体角度：329.558,  头部角度：270.5497
位置X：-41.8762,  位置Y：0.0002071748,  位置Z：-27.65351,  身体角度：329.558,  头部角度：270.5497
位置X：-41.87619,  位置Y：0.0002065129,  位置Z：-27.65352,  身体角度：329.558,  头部角度：270.5493
位置X：-41.90897,  位置Y：0.03327057,  位置Z：-27.59926,  身体角度：329.308,  头部角度：270.5497
位置X：-41.87615,  位置Y：0.0001890703,  位置Z：-27.65364,  身体角度：329.308,  头部角度：270.5493
位置X：-41.87633,  位置Y：0.0002036036,  位置Z：-27.65333,  身体角度：329.308,  头部角度：270.5493
位置X：-41.8763,  位置Y：0.0002010299,  位置Z：-27.65339,  身体角度：329.308,  头部角度：270.5493
位置X：-41.92788,  位置Y：0.03786847,  位置Z：-27.60183,  身体角度：329.1653,  头部角度：270.549
位置X：-41.8811,  位置Y：0.0007022861,  位置Z：-27.64536,  身体角度：329.1653,  头部角度：270.5497
位置X：-41.91215,  位置Y：0.03221214,  位置Z：-27.60324,  身体角度：328.9339,  头部角度：270.549
位置X：-41.87613,  位置Y：0.0001808089,  位置Z：-27.65372,  身体角度：328.9339,  头部角度：270.5497
位置X：-41.8764,  位置Y：0.000200928,  位置Z：-27.65329,  身体角度：328.9339,  头部角度：270.5493
位置X：-41.87626,  位置Y：0.0001899746,  位置Z：-27.65352,  身体角度：328.9339,  头部角度：270.5493
位置X：-41.92501,  位置Y：0.04086897,  位置Z：-27.59659,  身体角度：328.7163,  头部角度：270.5493
位置X：-41.87634,  位置Y：0.0002710973,  位置Z：-27.65342,  身体角度：328.7163,  头部角度：270.549
位置X：-41.87646,  位置Y：0.0002831444,  位置Z：-27.65323,  身体角度：328.7163,  头部角度：270.5497
