位置X：-38.23061,  位置Y：0.08333337,  位置Z：-23.60317,  身体角度：99.84705,  头部角度：270.6187
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.74318,  身体角度：271.8619,  头部角度：270.5504
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.72323,  身体角度：269.3138,  头部角度：270.55
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.72347,  身体角度：269.3138,  头部角度：270.5518
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.69499,  身体角度：265.8481,  头部角度：270.5525
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.69655,  身体角度：265.8481,  头部角度：270.5525
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.6512,  身体角度：258.9432,  头部角度：270.5539
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.63581,  身体角度：255.9032,  头部角度：270.5574
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.64064,  身体角度：255.9032,  头部角度：270.5592
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.63591,  身体角度：256.825,  头部角度：270.5616
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.59999,  身体角度：257.3248,  头部角度：270.5648
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.60604,  身体角度：257.3248,  头部角度：270.5668
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.5576,  身体角度：258.287,  头部角度：270.5716
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.56158,  身体角度：258.287,  头部角度：270.5737
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.55486,  身体角度：259.2072,  头部角度：270.5764
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.54759,  身体角度：260.1269,  头部角度：270.5791
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.552,  身体角度：260.1269,  头部角度：270.5825
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.54461,  身体角度：261.0462,  头部角度：270.5865
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.5477,  身体角度：261.0462,  头部角度：270.5888
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.51262,  身体角度：258.7486,  头部角度：270.5912
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.47103,  身体角度：255.0256,  头部角度：270.5948
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.47821,  身体角度：255.0256,  头部角度：270.5991
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.43604,  身体角度：250.7515,  头部角度：270.602
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.44244,  身体角度：250.7515,  头部角度：270.6052
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.40623,  身体角度：246.6027,  头部角度：270.6094
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.41455,  身体角度：246.6027,  头部角度：270.6123
位置X：-41.83334,  位置Y：0.08333337,  位置Z：-20.44232,  身体角度：245.16,  头部角度：270.6158
位置X：-41.80725,  位置Y：0.08333337,  位置Z：-20.50141,  身体角度：244.5346,  头部角度：270.6187
位置X：-41.82737,  位置Y：0.08333337,  位置Z：-20.51099,  身体角度：244.5346,  头部角度：270.6215
位置X：-41.8066,  位置Y：0.08333337,  位置Z：-20.59071,  身体角度：244.2739,  头部角度：270.6256
位置X：-41.82462,  位置Y：0.08333337,  位置Z：-20.5994,  身体角度：244.2739,  头部角度：270.6259
位置X：-41.79868,  位置Y：0.08333337,  位置Z：-20.67617,  身体角度：244.4149,  头部角度：270.6302
位置X：-41.77795,  位置Y：0.08333337,  位置Z：-20.75544,  身体角度：244.5545,  头部角度：270.6327
位置X：-41.79819,  位置Y：0.08333337,  位置Z：-20.76507,  身体角度：244.5545,  头部角度：270.6352
位置X：-41.77651,  位置Y：0.08333337,  位置Z：-20.84385,  身体角度：244.6929,  头部角度：270.6374
位置X：-41.79613,  位置Y：0.08333337,  位置Z：-20.85313,  身体角度：244.6929,  头部角度：270.6386
位置X：-41.76946,  位置Y：0.08333337,  位置Z：-20.92953,  身体角度：244.83,  头部角度：270.641
位置X：-41.74812,  位置Y：0.08333337,  位置Z：-21.00843,  身体角度：244.9658,  头部角度：270.6419
位置X：-41.785,  位置Y：0.08333337,  位置Z：-21.02565,  身体角度：244.9658,  头部角度：270.6456
位置X：-41.75769,  位置Y：0.08333337,  位置Z：-21.10174,  身体角度：245.1004,  头部角度：270.6468
位置X：-41.73421,  位置Y：0.08333337,  位置Z：-21.17959,  身体角度：245.2337,  头部角度：270.6468
位置X：-41.75325,  位置Y：0.08333337,  位置Z：-21.18838,  身体角度：245.2337,  头部角度：270.6483
位置X：-41.72675,  位置Y：0.08333337,  位置Z：-21.26482,  身体角度：245.3658,  头部角度：270.6483
位置X：-41.74889,  位置Y：0.08333337,  位置Z：-21.27497,  身体角度：245.3658,  头部角度：270.6483
位置X：-41.72141,  位置Y：0.08333337,  位置Z：-21.35096,  身体角度：245.4967,  头部角度：270.6486
位置X：-41.73883,  位置Y：0.08333337,  位置Z：-21.35891,  身体角度：245.4967,  头部角度：270.6489
位置X：-41.71694,  位置Y：0.08333337,  位置Z：-21.43744,  身体角度：245.6264,  头部角度：270.6483
位置X：-41.73527,  位置Y：0.08333337,  位置Z：-21.44574,  身体角度：245.6264,  头部角度：270.6465
位置X：-41.70779,  位置Y：0.08333337,  位置Z：-21.52172,  身体角度：245.755,  头部角度：270.645
位置X：-41.72941,  位置Y：0.08333337,  位置Z：-21.53146,  身体角度：245.755,  头部角度：270.6432
位置X：-41.70156,  位置Y：0.08333337,  位置Z：-21.60727,  身体角度：245.8824,  头部角度：270.6419
位置X：-41.67318,  位置Y：0.08333337,  位置Z：-21.68285,  身体角度：246.0087,  头部角度：270.6407
位置X：-41.69644,  位置Y：0.08333337,  位置Z：-21.6932,  身体角度：246.0087,  头部角度：270.6383
位置X：-41.669,  位置Y：0.08333337,  位置Z：-21.76918,  身体角度：246.1339,  头部角度：270.6367
位置X：-41.6869,  位置Y：0.08333337,  位置Z：-21.7771,  身体角度：246.1339,  头部角度：270.6349
位置X：-41.66378,  位置Y：0.08333337,  位置Z：-21.855,  身体角度：246.258,  头部角度：270.6315
位置X：-41.68097,  位置Y：0.08333337,  位置Z：-21.86255,  身体角度：246.258,  头部角度：270.6296
位置X：-41.65326,  位置Y：0.08333337,  位置Z：-21.93842,  身体角度：246.381,  头部角度：270.6256
位置X：-41.67583,  位置Y：0.08333337,  位置Z：-21.94829,  身体角度：246.381,  头部角度：270.6231
位置X：-41.64825,  位置Y：0.08333337,  位置Z：-22.02421,  身体角度：246.5029,  头部角度：270.6215
位置X：-41.66867,  位置Y：0.08333337,  位置Z：-22.03308,  身体角度：246.5029,  头部角度：270.618
位置X：-41.64122,  位置Y：0.08333337,  位置Z：-22.10906,  身体角度：246.6238,  头部角度：270.6145
位置X：-41.66361,  位置Y：0.08333337,  位置Z：-22.11874,  身体角度：246.6238,  头部角度：270.6117
位置X：-41.63554,  位置Y：0.08333337,  位置Z：-22.19444,  身体角度：246.7436,  头部角度：270.6088
位置X：-41.60781,  位置Y：0.08333337,  位置Z：-22.27029,  身体角度：246.8624,  头部角度：270.6049
位置X：-41.63099,  位置Y：0.08333337,  位置Z：-22.28019,  身体角度：246.8624,  头部角度：270.6023
位置X：-41.60336,  位置Y：0.08333337,  位置Z：-22.35608,  身体角度：246.9803,  头部角度：270.5984
位置X：-41.57484,  位置Y：0.08333337,  位置Z：-22.4316,  身体角度：247.0971,  头部角度：270.5961
位置X：-41.61477,  位置Y：0.08333337,  位置Z：-22.44847,  身体角度：247.0971,  头部角度：270.5915
位置X：-41.58649,  位置Y：0.08333337,  位置Z：-22.52408,  身体角度：247.2129,  头部角度：270.5888
位置X：-41.60968,  位置Y：0.08333337,  位置Z：-22.53382,  身体角度：247.2129,  头部角度：270.5838
位置X：-41.58297,  位置Y：0.08333337,  位置Z：-22.6101,  身体角度：247.3278,  头部角度：270.5815
位置X：-41.60814,  位置Y：0.08333337,  位置Z：-22.62062,  身体角度：247.3278,  头部角度：270.5778
位置X：-41.58049,  位置Y：0.08333337,  位置Z：-22.6965,  身体角度：247.4417,  头部角度：270.5764
位置X：-41.5529,  位置Y：0.08333337,  位置Z：-22.7724,  身体角度：247.5547,  头部角度：270.5737
位置X：-41.57714,  位置Y：0.08333337,  位置Z：-22.78241,  身体角度：247.5547,  头部角度：270.5696
位置X：-41.55273,  位置Y：0.08333337,  位置Z：-22.85963,  身体角度：247.6668,  头部角度：270.5672
位置X：-41.57292,  位置Y：0.08333337,  位置Z：-22.86793,  身体角度：247.6668,  头部角度：270.5648
位置X：-41.55203,  位置Y：0.08333337,  位置Z：-22.94659,  身体角度：247.778,  头部角度：270.5602
位置X：-41.56965,  位置Y：0.08333337,  位置Z：-22.95378,  身体角度：247.778,  头部角度：270.5592
位置X：-41.54226,  位置Y：0.08333337,  位置Z：-23.02978,  身体角度：247.8882,  头部角度：270.5578
位置X：-41.52206,  位置Y：0.08333337,  位置Z：-23.10869,  身体角度：247.9976,  头部角度：270.5546
位置X：-41.54827,  位置Y：0.08333337,  位置Z：-23.11928,  身体角度：247.9976,  头部角度：270.4419
位置X：-41.52488,  位置Y：0.08333337,  位置Z：-23.19688,  身体角度：248.106,  头部角度：270.3594
位置X：-41.54228,  位置Y：0.08333337,  位置Z：-23.20387,  身体角度：248.106,  头部角度：270.3103
位置X：-41.51475,  位置Y：0.08333337,  位置Z：-23.27981,  身体角度：248.2137,  头部角度：270.2805
位置X：-41.53382,  位置Y：0.08333337,  位置Z：-23.28743,  身体角度：248.2137,  头部角度：270.2812
位置X：-41.50591,  位置Y：0.08333337,  位置Z：-23.36322,  身体角度：248.3204,  头部角度：270.3128
位置X：-41.52432,  位置Y：0.08333337,  位置Z：-23.37054,  身体角度：248.3204,  头部角度：270.3696
位置X：-41.49701,  位置Y：0.08333337,  位置Z：-23.44657,  身体角度：248.4264,  头部角度：270.4397
位置X：-41.51419,  位置Y：0.08333337,  位置Z：-23.45336,  身体角度：248.4264,  头部角度：270.5101
位置X：-41.48693,  位置Y：0.08333337,  位置Z：-23.52941,  身体角度：248.5315,  头部角度：270.5486
位置X：-41.50391,  位置Y：0.08333337,  位置Z：-23.53609,  身体角度：248.5315,  头部角度：270.5479
位置X：-41.47578,  位置Y：0.08333337,  位置Z：-23.61179,  身体角度：248.6358,  头部角度：270.4698
位置X：-41.49549,  位置Y：0.08333337,  位置Z：-23.6195,  身体角度：248.6358,  头部角度：270.3947
位置X：-41.46865,  位置Y：0.08333337,  位置Z：-23.69571,  身体角度：248.7393,  头部角度：270.3322
位置X：-41.48655,  位置Y：0.08333337,  位置Z：-23.70267,  身体角度：248.7393,  头部角度：270.2928
位置X：-41.45882,  位置Y：0.08333337,  位置Z：-23.77855,  身体角度：248.842,  头部角度：270.2776
位置X：-41.44693,  位置Y：0.08333337,  位置Z：-23.86055,  身体角度：248.9439,  头部角度：270.3298
位置X：-41.46564,  位置Y：0.08333337,  位置Z：-23.86775,  身体角度：248.9439,  头部角度：270.3882
位置X：-41.43717,  位置Y：0.08333337,  位置Z：-23.94334,  身体角度：249.045,  头部角度：270.4584
位置X：-41.45456,  位置Y：0.08333337,  位置Z：-23.95,  身体角度：249.045,  头部角度：270.5301
位置X：-41.42731,  位置Y：0.08333337,  位置Z：-24.02606,  身体角度：249.1454,  头部角度：270.5493
位置X：-41.4451,  位置Y：0.08333337,  位置Z：-24.03284,  身体角度：249.1454,  头部角度：270.5493
位置X：-41.41612,  位置Y：0.08333337,  位置Z：-24.10824,  身体角度：249.2451,  头部角度：270.5479
位置X：-41.43447,  位置Y：0.08333337,  位置Z：-24.1152,  身体角度：249.2451,  头部角度：270.5479
位置X：-41.40455,  位置Y：0.08333337,  位置Z：-24.19025,  身体角度：249.3439,  头部角度：270.5475
位置X：-41.42266,  位置Y：0.08333337,  位置Z：-24.19708,  身体角度：249.3439,  头部角度：270.549
位置X：-41.39463,  位置Y：0.08333337,  位置Z：-24.27285,  身体角度：249.4421,  头部角度：270.549
位置X：-41.41199,  位置Y：0.08333337,  位置Z：-24.27936,  身体角度：249.4421,  头部角度：270.5475
位置X：-41.43073,  位置Y：0.08333337,  位置Z：-24.28639,  身体角度：249.4421,  头部角度：270.5479
位置X：-41.40128,  位置Y：0.08333337,  位置Z：-24.36164,  身体角度：249.5395,  头部角度：270.5475
位置X：-41.4185,  位置Y：0.08333337,  位置Z：-24.36806,  身体角度：249.5395,  头部角度：270.5471
位置X：-41.38868,  位置Y：0.08333337,  位置Z：-24.44318,  身体角度：249.6363,  头部角度：270.5471
位置X：-41.40791,  位置Y：0.08333337,  位置Z：-24.45032,  身体角度：249.6363,  头部角度：270.5479
位置X：-41.38148,  位置Y：0.08333337,  位置Z：-24.5267,  身体角度：249.7323,  头部角度：270.549
位置X：-41.39893,  位置Y：0.08333337,  位置Z：-24.53314,  身体角度：249.7323,  头部角度：270.5475
位置X：-41.37063,  位置Y：0.08333337,  位置Z：-24.60884,  身体角度：249.8276,  头部角度：270.549
位置X：-41.3884,  位置Y：0.08333337,  位置Z：-24.61536,  身体角度：249.8276,  头部角度：270.549
位置X：-41.36069,  位置Y：0.08333337,  位置Z：-24.69128,  身体角度：249.9222,  头部角度：270.549
位置X：-41.3795,  位置Y：0.08333337,  位置Z：-24.69815,  身体角度：249.9222,  头部角度：270.5475
位置X：-41.35275,  位置Y：0.08333337,  位置Z：-24.77443,  身体角度：250.0162,  头部角度：270.5479
位置X：-41.371,  位置Y：0.08333337,  位置Z：-24.78106,  身体角度：250.0162,  头部角度：270.549
位置X：-41.34305,  位置Y：0.08333337,  位置Z：-24.8569,  身体角度：250.1095,  头部角度：270.5475
位置X：-41.35912,  位置Y：0.08333337,  位置Z：-24.86271,  身体角度：250.1095,  头部角度：270.5475
位置X：-41.33036,  位置Y：0.08333337,  位置Z：-24.93826,  身体角度：250.2021,  头部角度：270.5482
位置X：-41.29988,  位置Y：0.08333337,  位置Z：-25.0132,  身体角度：250.2942,  头部角度：270.5482
位置X：-41.33643,  位置Y：0.08333337,  位置Z：-25.02629,  身体角度：250.2942,  头部角度：270.5482
位置X：-41.30845,  位置Y：0.08333337,  位置Z：-25.10213,  身体角度：250.3855,  头部角度：270.5482
位置X：-41.32729,  位置Y：0.08333337,  位置Z：-25.10884,  身体角度：250.3855,  头部角度：270.5482
位置X：-41.2988,  位置Y：0.08333337,  位置Z：-25.18451,  身体角度：250.4763,  头部角度：270.5475
位置X：-41.31612,  位置Y：0.08333337,  位置Z：-25.19065,  身体角度：250.4763,  头部角度：270.5479
位置X：-41.29255,  位置Y：0.08333337,  位置Z：-25.26807,  身体角度：250.5664,  头部角度：270.5482
位置X：-41.30925,  位置Y：0.08333337,  位置Z：-25.27396,  身体角度：250.5664,  头部角度：270.5482
位置X：-41.28102,  位置Y：0.08333337,  位置Z：-25.34974,  身体角度：250.6559,  头部角度：270.5479
位置X：-41.30422,  位置Y：0.08333337,  位置Z：-25.35788,  身体角度：250.6559,  头部角度：270.5479
位置X：-41.27801,  位置Y：0.08333337,  位置Z：-25.43437,  身体角度：250.7448,  头部角度：270.5479
位置X：-41.30028,  位置Y：0.08333337,  位置Z：-25.44215,  身体角度：250.7448,  头部角度：270.4546
